seq,number,name,algorithm,algorithm_id,information,correct_user,submission_cnt,correct_rate,level,avg_try,time_limit,memory_limit
5639,6006,Dizzy Cows,"그래프 이론,그래프 탐색","7,11","스페셜 저지,출처,다국어,분류",20,58,39.216,16,2.55,1 초,128 MB
5640,6174,The Loathesome Hay Baler,"그래프 이론,그래프 탐색,깊이 우선 탐색","7,11,127","출처,다국어,분류",20,100,28.169,8,3.55,1 초,128 MB
5641,7149,Can of Worms,"그래프 이론,자료 구조,그래프 탐색,세그먼트 트리,깊이 우선 탐색,강한 연결 요소","7,175,11,65,127,76","출처,다국어,분류",20,89,30.769000000000002,23,3.25,3 초,128 MB
5642,8877,Self-Assembly,"그래프 이론,플로이드–와샬","7,31","출처,다국어,분류",20,56,42.553000000000004,18,2.35,3 초,128 MB
5643,10962,"Calvinball championship, again 2","그래프 이론,백트래킹","7,5","스페셜 저지,출처,다국어,분류",20,41,68.96600000000001,11,1.45,1 초,256 MB
5644,11740,Froggy Ford,"그래프 이론,자료 구조,이분 탐색,기하학,다익스트라,분리 집합","7,175,12,100,22,81","스페셜 저지,출처,다국어,분류",20,53,44.443999999999996,16,2.25,1 초,256 MB
5645,13355,Bless You Autocorrect!,"그래프 이론,자료 구조,그래프 탐색,트리,너비 우선 탐색,최소 공통 조상,트라이,희소 배열","7,175,11,120,126,41,79,84","출처,다국어,분류",20,57,41.667,20,2.4,3 초,512 MB
5646,13447,그래프 최대 매칭,"그래프 이론,일반적인 매칭","7,15",분류,20,127,41.667,24,2.4,2 초,512 MB
5647,13486,Cezar,"그래프 이론,위상 정렬","7,78","스페셜 저지,출처,다국어,분류",20,66,36.364000000000004,15,2.75,1 초,64 MB
5648,13516,트리와 쿼리 7,"그래프 이론,자료 구조,그래프 탐색,세그먼트 트리,트리,깊이 우선 탐색,제곱근 분할법,Heavy-light 분할","7,175,11,65,120,127,130,35",분류,20,177,16.807000000000002,26,5.95,2 초,512 MB
5649,15946,피아의 아틀리에 ~신비한 생명의 연금술사~,"그래프 이론,자료 구조,분리 집합,분할 정복,오프라인 쿼리,오프라인 동적 연결성 판정","7,175,81,24,123,52","출처,분류",20,77,29.851,23,3.35,2 초 (추가 시간 없음),512 MB
5650,16021,Choose your own path,"그래프 이론,그래프 탐색,너비 우선 탐색","7,11,126","출처,다국어,분류",20,41,55.556000000000004,9,1.8,2 초,512 MB
5651,18153,Coloring Contention,"그래프 이론,그래프 탐색,너비 우선 탐색","7,11,126","출처,다국어,분류",20,30,76.923,12,1.3,1 초,512 MB
5652,1601,바이너리 파워 비숍,"그래프 이론,그래프 탐색,너비 우선 탐색,백트래킹,애드 혹","7,11,126,5,109","스페셜 저지,분류",19,133,34.545,14,2.89,2 초,128 MB
5653,3311,Traffic,"그래프 이론,그래프 탐색,너비 우선 탐색,깊이 우선 탐색,강한 연결 요소","7,11,126,127,76","출처,다국어,분류",19,53,40.426,23,2.47,5 초,128 MB
5654,3419,Racing Car Trail,"그래프 이론,그래프 탐색,깊이 우선 탐색,이분 매칭","7,11,127,13","출처,다국어,분류",19,48,43.181999999999995,23,2.32,5 초,128 MB
5655,5936,Candy,"그래프 이론,그래프 탐색,깊이 우선 탐색,배낭 문제","7,11,127,148","출처,다국어,분류",19,98,22.619,13,4.42,1 초,128 MB
5656,5968,Hexagonal Pasture Network,"그래프 이론,그래프 탐색","7,11","출처,다국어,분류",19,40,50.0,12,2.0,1 초,128 MB
5657,6188,Clear Cold Water,"그래프 이론,그래프 탐색","7,11","출처,다국어,분류",19,21,100.0,10,1.0,1 초,128 MB
5658,8125,Professor Szu,"그래프 이론,강한 연결 요소,위상 정렬","7,76,78","출처,다국어,분류",19,117,18.269000000000002,21,5.47,3 초,128 MB
5659,8138,Tourist Attractions,"그래프 이론,다익스트라,비트마스킹,외판원 순회 문제","7,22,14,138","출처,다국어,분류",19,122,17.117,20,5.84,3 초,128 MB
5660,8184,Guilds,"그래프 이론,그래프 탐색,너비 우선 탐색","7,11,126","스페셜 저지,출처,다국어,분류",19,43,47.5,9,2.11,1 초,128 MB
5661,11088,Cantina of Babel,"그래프 이론,그래프 탐색","7,11","출처,다국어,분류",19,32,67.857,14,1.47,2 초,256 MB
5662,11900,차이 그래프,"그래프 이론,다익스트라","7,22","출처,분류",19,59,39.583,14,2.53,1 초,32 MB
5663,14704,타일 뒤집기 (Hard),"그래프 이론,자료 구조,그래프 탐색,누적 합,다익스트라,분리 집합,애드 혹,0-1 너비 우선 탐색","7,175,11,139,22,81,109,176","스페셜 저지,출처,분류",19,84,25.676,24,3.89,1 초,512 MB
5664,15308,비밀 요원,"그래프 이론,자료 구조,스위핑,트리를 사용한 집합과 맵,플로이드–와샬,평면 그래프,쌍대 그래프","7,175,106,74,31,168,181","출처,분류",19,222,14.729000000000001,25,6.79,2 초,512 MB
5665,16743,Eulerian Flight Tour,그래프 이론,7,"스페셜 저지,출처,다국어,분류",19,86,23.171,21,4.32,3 초,512 MB
5666,17303,슈퍼브 다트,"그래프 이론,기하학,평면 그래프,다각형의 넓이","7,100,168,3","출처,분류",19,78,29.688000000000002,20,3.37,1 초,512 MB
5667,17593,Slow Leak,"그래프 이론,다익스트라,플로이드–와샬","7,22,31","출처,다국어,분류",19,75,27.941,14,3.58,14 초 (추가 시간 없음),1024 MB
5668,17966,Graph and Cycles,"그래프 이론,그리디 알고리즘,정렬,애드 혹,오일러 경로","7,33,97,109,93","출처,다국어,분류",19,21,95.0,17,1.05,2 초,256 MB
5669,18046,The Great Drone Show,"그래프 이론,자료 구조,이분 탐색,분리 집합,오프라인 쿼리,희소 배열,작은 집합에서 큰 집합으로 합치는 테크닉,평면 그래프","7,175,12,81,123,84,169,168","출처,다국어,분류",19,234,23.75,26,4.21,30 초,512 MB
5670,19559,Graph,"그래프 이론,그래프 탐색,깊이 우선 탐색","7,11,127","스페셜 저지,출처,다국어,분류",19,41,59.375,19,1.68,0.7 초 (추가 시간 없음),256 MB
5671,20390,완전그래프의 최소 스패닝 트리,"그래프 이론,최소 스패닝 트리","7,49",분류,19,143,34.545,13,2.89,5 초,16 MB
5672,1255,전쟁 - 선전포고,"그래프 이론,다익스트라","7,22",분류,18,122,26.087,17,3.83,2 초,128 MB
5673,1824,도미노,"그래프 이론,이분 매칭","7,13","스페셜 저지,출처,다국어,분류",18,109,39.13,16,2.56,5 초,128 MB
5674,6067,Guarding the Farm,"그래프 이론,그래프 탐색","7,11","출처,다국어,분류",18,34,64.286,10,1.56,1 초,128 MB
5675,7139,Toll,"그래프 이론,트리,비트마스킹,최소 스패닝 트리,최소 공통 조상","7,120,14,49,41","출처,다국어,분류",18,61,48.648999999999994,27,2.06,3 초,128 MB
5676,8142,Ridges and Valleys,"그래프 이론,그래프 탐색,깊이 우선 탐색","7,11,127","출처,다국어,분류",18,40,51.428999999999995,14,1.94,3 초,128 MB
5677,10401,Galaxy collision,"그래프 이론,그래프 탐색,깊이 우선 탐색","7,11,127","출처,다국어,분류",18,43,46.153999999999996,15,2.17,3 초,256 MB
5678,10478,단위,"그래프 이론,그래프 탐색","7,11","출처,다국어,분류",18,33,62.068999999999996,10,1.61,3 초,256 MB
5679,11308,One-Way Roads,"그래프 이론,단절점과 단절선","7,4","스페셜 저지,출처,다국어,분류",18,45,60.0,18,1.67,1 초,256 MB
5680,11745,King’s Inspection,그래프 이론,7,"스페셜 저지,출처,다국어,분류",18,186,13.433,20,7.44,10 초,512 MB
5681,12050,Dynamic Grid (Small),"그래프 이론,그래프 탐색,너비 우선 탐색","7,11,126","출처,다국어,분류",18,23,78.26100000000001,9,1.28,5 초,512 MB
5682,13145,Masonry Bridge,"그래프 이론,기하학,다익스트라,평면 그래프,쌍대 그래프","7,100,22,168,181","출처,분류",18,68,29.508000000000003,23,3.39,2 초,128 MB
5683,13353,Translators’ Dinner,"그래프 이론,구성적","7,128","스페셜 저지,출처,다국어,분류",18,52,52.941,18,1.89,5 초,512 MB
5684,13367,Weeping Fig,"그래프 이론,스토어–바그너","7,75","출처,다국어,분류",18,42,51.428999999999995,22,1.94,3 초,512 MB
5685,14523,Switch Grass,그래프 이론,7,"출처,다국어,분류",18,62,45.0,25,2.22,2 초,512 MB
5686,15285,Connections,"그래프 이론,그래프 탐색,너비 우선 탐색","7,11,126","스페셜 저지,출처,다국어,분류",18,38,50.0,16,2.0,3 초,512 MB
5687,16240,Zamjena,"그래프 이론,자료 구조,문자열,그래프 탐색,너비 우선 탐색,분리 집합,파싱","7,175,158,11,126,81,96","출처,다국어,분류",18,46,52.941,15,1.89,1 초,64 MB
5688,18857,집 떠나와 열차 타고,"그래프 이론,최대 유량,최대 유량 최소 컷 정리,단절점과 단절선,선인장,이중 연결 요소","7,45,167,4,143,153","출처,분류",18,123,56.25,21,1.78,3 초,1024 MB
5689,18929,Knights of Round Table,"그래프 이론,그래프 탐색,깊이 우선 탐색,구성적","7,11,127,128","스페셜 저지,출처,다국어,분류",18,33,81.818,23,1.22,2 초,512 MB
5690,18941,평면그래프와 게임,"그래프 이론,자료 구조,기하학,분리 집합,작은 집합에서 큰 집합으로 합치는 테크닉,오일러 지표 (χ=V-E+F),평면 그래프,쌍대 그래프","7,175,100,81,169,119,168,181","출처,분류",18,115,18.0,25,5.56,1 초,256 MB
5691,1584,게임,"그래프 이론,그래프 탐색,너비 우선 탐색,누적 합","7,11,126,139",분류,16,50,57.143,11,1.75,2 초,128 MB
5692,2105,꼬리달린 박성원숭이,"그래프 이론,자료 구조,그래프 탐색,깊이 우선 탐색,다익스트라,분리 집합,오프라인 쿼리","7,175,11,127,22,81,123","출처,다국어,분류",17,64,27.869,17,3.59,2 초,128 MB
5693,2111,선인장,"그래프 이론,선인장","7,143","출처,다국어,분류",17,147,23.611,19,4.24,2 초,128 MB
5694,4315,나무 위의 구슬,"그래프 이론,그래프 탐색,트리,깊이 우선 탐색","7,11,120,127","출처,다국어,분류",17,58,39.535,14,2.53,1 초,128 MB
5695,5865,Milk Routing,"그래프 이론,브루트포스 알고리즘,다익스트라","7,125,22","출처,다국어,분류",17,20,89.47399999999999,14,1.12,1 초,128 MB
5696,5952,Roads and Planes,"그래프 이론,그래프 탐색,깊이 우선 탐색,다익스트라,위상 정렬","7,11,127,22,78","출처,다국어,분류",17,69,28.333000000000002,21,3.53,1 초,128 MB
5697,6002,Job Hunt,"그래프 이론,벨만–포드","7,10","출처,다국어,분류",17,38,50.0,12,2.0,1 초,128 MB
5698,6226,Silver Lilypad Pond,"그래프 이론,그래프 탐색,너비 우선 탐색","7,11,126","출처,다국어,분류",17,42,44.736999999999995,16,2.24,1 초,128 MB
5699,6598,Arbitrage,"그래프 이론,플로이드–와샬,벨만–포드","7,31,10","출처,다국어,분류",17,57,37.778,14,2.65,1 초,128 MB
5700,10071,Game,"그래프 이론,자료 구조,그리디 알고리즘,분리 집합","7,175,33,81","서브태스크,출처,다국어,언어 제한,함수 구현,분류",17,73,37.778,21,2.65,1 초,512 MB
5701,14960,Strongly Matchable,"그래프 이론,최대 유량,최대 유량 최소 컷 정리,홀의 결혼 정리","7,45,167,34","출처,다국어,분류",17,65,44.736999999999995,24,2.24,3 초,512 MB
5702,15338,String Puzzle,"그래프 이론,이분 탐색","7,12","출처,다국어,분류",17,27,62.963,23,1.59,2 초,512 MB
5703,15867,Subway,"그래프 이론,자료 구조,그리디 알고리즘,그래프 탐색,트리,깊이 우선 탐색,분리 집합,작은 집합에서 큰 집합으로 합치는 테크닉","7,175,33,11,120,127,81,169","서브태스크,스페셜 저지,출처,다국어,분류",17,84,30.357,25,3.29,2 초,1024 MB
5704,15984,유물 도둑,"그래프 이론,그래프 탐색,너비 우선 탐색","7,11,126","서브태스크,출처,분류",17,69,35.417,21,2.82,2 초,512 MB
5705,16023,RoboThieves,"그래프 이론,그래프 탐색,너비 우선 탐색","7,11,126","출처,다국어,분류",17,80,23.944000000000003,15,4.18,2 초,512 MB
5706,16405,Treehouses,"그래프 이론,자료 구조,분리 집합,최소 스패닝 트리","7,175,81,49","스페셜 저지,출처,다국어,분류",17,37,50.0,13,2.0,2 초,512 MB
5707,17544,Canyon Crossing,"그래프 이론,그래프 탐색,이분 탐색,너비 우선 탐색,다익스트라,0-1 너비 우선 탐색","7,11,12,126,22,176","출처,다국어,분류",17,67,32.075,13,3.12,3.5 초 (추가 시간 없음),512 MB
5708,17546,Exits in Excess,"그래프 이론,구성적","7,128","스페셜 저지,출처,다국어,분류",17,46,43.59,13,2.29,2 초 (추가 시간 없음),512 MB
5709,18293,Environment-Friendly Travel,"그래프 이론,다익스트라","7,22","출처,다국어,분류",17,38,56.667,17,1.76,3 초,512 MB
5710,3910,거듭제곱 계산,"그래프 이론,그래프 탐색,깊이 우선 탐색,다익스트라,백트래킹","7,11,127,22,5","출처,다국어,분류",16,66,47.059,13,2.13,1 초,128 MB
5711,4184,Ocean Currents,"그래프 이론,다익스트라","7,22","출처,다국어,분류",16,110,21.333000000000002,13,4.69,1 초,256 MB
5712,5983,Learning Languages,"그래프 이론,자료 구조,분리 집합","7,175,81","스페셜 저지,출처,다국어,분류",16,39,47.059,15,2.13,1 초,128 MB
5713,8130,The Postman,"그래프 이론,오일러 경로","7,93","스페셜 저지,출처,다국어,분류",16,214,8.791,20,11.38,1 초,128 MB
5714,10963,"Calvinball championship, again 3","그래프 이론,백트래킹","7,5","스페셜 저지,출처,다국어,분류",16,49,72.727,11,1.38,1 초,256 MB
5715,11622,Juice Junctions,"그래프 이론,최대 유량,최대 유량 최소 컷 정리,이중 연결 요소","7,45,167,153","출처,다국어,분류",16,39,51.613,22,1.94,7 초,512 MB
5716,11738,Distance on Triangulation,"그래프 이론,그래프 탐색,트리,너비 우선 탐색,분할 정복,오프라인 쿼리,재귀,센트로이드 분할","7,11,120,126,24,123,62,18","출처,다국어,분류",16,87,21.918000000000003,25,4.56,2 초,256 MB
5717,12051,Dynamic Grid (Large),"그래프 이론,그래프 탐색,너비 우선 탐색","7,11,126","출처,다국어,분류",16,17,94.118,9,1.06,5 초,512 MB
5718,13213,Binary Roads,"그래프 이론,그래프 탐색,너비 우선 탐색","7,11,126","출처,다국어,분류",16,35,64.0,11,1.56,3 초,64 MB
5719,15137,Grand Test,"그래프 이론,그래프 탐색,깊이 우선 탐색,이중 연결 요소","7,11,127,153","스페셜 저지,출처,다국어,분류",16,60,26.666999999999998,23,3.75,3 초,512 MB
5720,15334,Pizza Delivery,"그래프 이론,다익스트라,단절점과 단절선","7,22,4","출처,다국어,분류",16,31,55.172,21,1.81,2 초,512 MB
5721,16217,옥토끼나라,"그래프 이론,그래프 탐색,깊이 우선 탐색,이중 연결 요소","7,11,127,153","출처,분류",16,86,21.918000000000003,21,4.56,1 초 (추가 시간 없음),1024 MB
5722,16710,Dragging,"그래프 이론,그래프 탐색,이분 탐색,너비 우선 탐색,게임 이론","7,11,12,126,140","출처,분류",16,53,47.059,20,2.13,2.5 초,256 MB
5723,16984,Unique Cities,"그래프 이론,자료 구조,그래프 탐색,세그먼트 트리,트리,깊이 우선 탐색","7,175,11,65,120,127","출처,다국어,분류",16,23,88.889,26,1.13,2 초,512 MB
5724,17442,삼분 그래프,"그래프 이론,자료 구조,세그먼트 트리,정렬,기하학,스위핑,값 / 좌표 압축,퍼시스턴트 세그먼트 트리,오일러 지표 (χ=V-E+F),평면 그래프,머지 소트 트리","7,175,65,97,100,106,161,55,119,168,155","출처,분류",16,56,36.364000000000004,23,2.75,2 초 (추가 시간 없음),1024 MB
5725,17590,Prospecting,"그래프 이론,자료 구조,그리디 알고리즘,트리,분리 집합,우선순위 큐","7,175,33,120,81,59","출처,다국어,분류",16,106,16.0,26,6.25,2 초 (추가 시간 없음),1024 MB
5726,17693,Port Facility,"그래프 이론,자료 구조,그래프 탐색,세그먼트 트리","7,175,11,65","출처,다국어,분류",16,34,57.143,23,1.75,4.5 초,1024 MB
5727,17748,Spy,"그래프 이론,그래프 탐색,깊이 우선 탐색,비트마스킹","7,11,127,14","출처,다국어,분류",16,18,88.889,18,1.13,2 초,256 MB
5728,18434,Olympic Bus,"그래프 이론,다익스트라","7,22","출처,다국어,분류",16,45,43.243,23,2.31,2 초,512 MB
5729,1143,경찰,"그래프 이론,강한 연결 요소","7,76","스페셜 저지,분류",15,146,33.333,20,3.0,2 초,128 MB
5730,2255,트리 만들기,"그래프 이론,최소 스패닝 트리","7,49",분류,15,192,27.273000000000003,20,3.67,2 초,128 MB
5731,4956,Amazing Mazes,"그래프 이론,그래프 탐색,너비 우선 탐색","7,11,126","출처,다국어,분류",15,18,88.235,11,1.13,1 초,128 MB
5732,5831,Blink,그래프 이론,7,"출처,다국어,분류",15,25,60.0,12,1.67,1 초,128 MB
5733,6172,Cow Jogging,"그래프 이론,다익스트라,위상 정렬","7,22,78","출처,다국어,분류",15,31,93.75,16,1.07,1 초,128 MB
5734,7138,Robots,"그래프 이론,자료 구조,다익스트라,우선순위 큐","7,175,22,59","출처,다국어,분류",15,56,50.0,22,2.0,2 초,128 MB
5735,8496,Godzilla,"그래프 이론,자료 구조,이분 탐색,분리 집합,분할 정복,오프라인 쿼리,강한 연결 요소,병렬 이분 탐색","7,175,12,81,24,123,76,54","출처,다국어,분류",15,38,46.875,27,2.13,1 초,128 MB
5736,13148,Correcting Cheeseburgers,"그래프 이론,그래프 탐색,너비 우선 탐색,양방향 탐색","7,11,126,129","출처,다국어,분류",15,115,15.957,22,6.27,2 초,512 MB
5737,13967,Balls and Needles,"그래프 이론,그래프 탐색,기하학,깊이 우선 탐색","7,11,100,127","출처,다국어,분류",15,19,78.947,11,1.27,2 초,512 MB
